BioProject	SRA	BioSample	treatment	tissue	stage	cultivar	code	temperature	attributes
PRJEB43702	ERR5518546	SAMEA8380349	NA	NA	NA	NA	Ci409DRLE1	NA	ENA_first_public:2021-07-24;ENA_last_update:2021-07-24;ENA-CHECKLIST:ERC000037;External_Id:SAMEA8380349;INSDC_center_alias:Chinese_Academy_of_Agriculture_Sciences;INSDC_center_name:Chinese_Academy_of_Agriculture_Sciences;INSDC_first_public:2021-07-24T12:11:14Z;INSDC_last_update:2021-07-24T12:11:14Z;INSDC_status:public;Submitter_Id:Ci409DR_Leaf_1;collection_date:2017-06-26;common_name:foxtail_millet;estimated_size:400M;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116.19;geographic_location_(longitude):39.57;growth_facility:other;isolation_and_growth_condition:greenhouse_planted_in_pots;number_of_replicons:3;plant_developmental_stage:jointing_stage;plant_growth_medium:soil_culture_medium;plant_structure:leaf;plant_treatment:drought;sample_name:Ci409DR_Leaf_1;watering_regimen:weekly_watered_until_2_weeks_before_sampling
PRJEB43702	ERR5518547	SAMEA8380352	NA	NA	NA	NA	Ci409DRLE2	NA	ENA_first_public:2021-07-24;ENA_last_update:2021-07-24;ENA-CHECKLIST:ERC000037;External_Id:SAMEA8380352;INSDC_center_alias:Chinese_Academy_of_Agriculture_Sciences;INSDC_center_name:Chinese_Academy_of_Agriculture_Sciences;INSDC_first_public:2021-07-24T12:11:14Z;INSDC_last_update:2021-07-24T12:11:14Z;INSDC_status:public;Submitter_Id:Ci409DR_Leaf_2;collection_date:2017-06-26;common_name:foxtail_millet;estimated_size:400M;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116.19;geographic_location_(longitude):39.57;growth_facility:other;isolation_and_growth_condition:greenhouse_planted_in_pots;number_of_replicons:3;plant_developmental_stage:jointing_stage;plant_growth_medium:soil_culture_medium;plant_structure:leaf;plant_treatment:drought;sample_name:Ci409DR_Leaf_2;watering_regimen:weekly_watered_until_2_weeks_before_sampling
PRJEB43702	ERR5518548	SAMEA8380360	NA	NA	NA	NA	Ci409DRLE3	NA	ENA_first_public:2021-07-24;ENA_last_update:2021-07-24;ENA-CHECKLIST:ERC000037;External_Id:SAMEA8380360;INSDC_center_alias:Chinese_Academy_of_Agriculture_Sciences;INSDC_center_name:Chinese_Academy_of_Agriculture_Sciences;INSDC_first_public:2021-07-24T12:11:14Z;INSDC_last_update:2021-07-24T12:11:14Z;INSDC_status:public;Submitter_Id:Ci409DR_Leaf_3;collection_date:2017-06-26;common_name:foxtail_millet;estimated_size:400M;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116.19;geographic_location_(longitude):39.57;growth_facility:other;isolation_and_growth_condition:greenhouse_planted_in_pots;number_of_replicons:3;plant_developmental_stage:jointing_stage;plant_growth_medium:soil_culture_medium;plant_structure:leaf;plant_treatment:drought;sample_name:Ci409DR_Leaf_3;watering_regimen:weekly_watered_until_2_weeks_before_sampling
PRJEB43702	ERR5518549	SAMEA8380365	NA	NA	NA	NA	Ci409DRRO1	NA	ENA_first_public:2021-07-24;ENA_last_update:2021-07-24;ENA-CHECKLIST:ERC000037;External_Id:SAMEA8380365;INSDC_center_alias:Chinese_Academy_of_Agriculture_Sciences;INSDC_center_name:Chinese_Academy_of_Agriculture_Sciences;INSDC_first_public:2021-07-24T12:11:14Z;INSDC_last_update:2021-07-24T12:11:14Z;INSDC_status:public;Submitter_Id:Ci409DR_Root_1;collection_date:2017-06-26;common_name:foxtail_millet;estimated_size:400M;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116.19;geographic_location_(longitude):39.57;growth_facility:other;isolation_and_growth_condition:greenhouse_planted_in_pots;number_of_replicons:3;plant_developmental_stage:jointing_stage;plant_growth_medium:soil_culture_medium;plant_structure:root;plant_treatment:drought;sample_name:Ci409DR_Root_1;watering_regimen:weekly_watered_until_2_weeks_before_sampling
PRJEB43702	ERR5518550	SAMEA8380373	NA	NA	NA	NA	Ci409DRRO2	NA	ENA_first_public:2021-07-24;ENA_last_update:2021-07-24;ENA-CHECKLIST:ERC000037;External_Id:SAMEA8380373;INSDC_center_alias:Chinese_Academy_of_Agriculture_Sciences;INSDC_center_name:Chinese_Academy_of_Agriculture_Sciences;INSDC_first_public:2021-07-24T12:11:14Z;INSDC_last_update:2021-07-24T12:11:14Z;INSDC_status:public;Submitter_Id:Ci409DR_Root_2;collection_date:2017-06-26;common_name:foxtail_millet;estimated_size:400M;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116.19;geographic_location_(longitude):39.57;growth_facility:other;isolation_and_growth_condition:greenhouse_planted_in_pots;number_of_replicons:3;plant_developmental_stage:jointing_stage;plant_growth_medium:soil_culture_medium;plant_structure:root;plant_treatment:drought;sample_name:Ci409DR_Root_2;watering_regimen:weekly_watered_until_2_weeks_before_sampling
PRJEB43702	ERR5518551	SAMEA8380384	NA	NA	NA	NA	Ci409DRRO3	NA	ENA_first_public:2021-07-24;ENA_last_update:2021-07-24;ENA-CHECKLIST:ERC000037;External_Id:SAMEA8380384;INSDC_center_alias:Chinese_Academy_of_Agriculture_Sciences;INSDC_center_name:Chinese_Academy_of_Agriculture_Sciences;INSDC_first_public:2021-07-24T12:11:14Z;INSDC_last_update:2021-07-24T12:11:14Z;INSDC_status:public;Submitter_Id:Ci409DR_Root_3;collection_date:2017-06-26;common_name:foxtail_millet;estimated_size:400M;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116.19;geographic_location_(longitude):39.57;growth_facility:other;isolation_and_growth_condition:greenhouse_planted_in_pots;number_of_replicons:3;plant_developmental_stage:jointing_stage;plant_growth_medium:soil_culture_medium;plant_structure:root;plant_treatment:drought;sample_name:Ci409DR_Root_3;watering_regimen:weekly_watered_until_2_weeks_before_sampling
PRJEB43702	ERR5518552	SAMEA8380387	NA	NA	NA	NA	Ci409DRST1	NA	ENA_first_public:2021-07-24;ENA_last_update:2021-07-24;ENA-CHECKLIST:ERC000037;External_Id:SAMEA8380387;INSDC_center_alias:Chinese_Academy_of_Agriculture_Sciences;INSDC_center_name:Chinese_Academy_of_Agriculture_Sciences;INSDC_first_public:2021-07-24T12:11:14Z;INSDC_last_update:2021-07-24T12:11:14Z;INSDC_status:public;Submitter_Id:Ci409DR_Stem_1;collection_date:2017-06-26;common_name:foxtail_millet;estimated_size:400M;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116.19;geographic_location_(longitude):39.57;growth_facility:other;isolation_and_growth_condition:greenhouse_planted_in_pots;number_of_replicons:3;plant_developmental_stage:jointing_stage;plant_growth_medium:soil_culture_medium;plant_structure:Stem;plant_treatment:drought;sample_name:Ci409DR_Stem_1;watering_regimen:weekly_watered_until_2_weeks_before_sampling
PRJEB43702	ERR5518554	SAMEA8380402	NA	NA	NA	NA	Ci409DRST3	NA	ENA_first_public:2021-07-24;ENA_last_update:2021-07-24;ENA-CHECKLIST:ERC000037;External_Id:SAMEA8380402;INSDC_center_alias:Chinese_Academy_of_Agriculture_Sciences;INSDC_center_name:Chinese_Academy_of_Agriculture_Sciences;INSDC_first_public:2021-07-24T12:11:14Z;INSDC_last_update:2021-07-24T12:11:14Z;INSDC_status:public;Submitter_Id:Ci409DR_Stem_3;collection_date:2017-06-26;common_name:foxtail_millet;estimated_size:400M;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116.19;geographic_location_(longitude):39.57;growth_facility:other;isolation_and_growth_condition:greenhouse_planted_in_pots;number_of_replicons:3;plant_developmental_stage:jointing_stage;plant_growth_medium:soil_culture_medium;plant_structure:Stem;plant_treatment:drought;sample_name:Ci409DR_Stem_3;watering_regimen:weekly_watered_until_2_weeks_before_sampling
PRJEB43702	ERR5518555	SAMEA8380407	NA	NA	NA	NA	Ci603CKLE1	NA	ENA_first_public:2021-07-24;ENA_last_update:2021-07-24;ENA-CHECKLIST:ERC000037;External_Id:SAMEA8380407;INSDC_center_alias:Chinese_Academy_of_Agriculture_Sciences;INSDC_center_name:Chinese_Academy_of_Agriculture_Sciences;INSDC_first_public:2021-07-24T12:11:14Z;INSDC_last_update:2021-07-24T12:11:14Z;INSDC_status:public;Submitter_Id:Ci603CK_Leaf_1;collection_date:2017-06-26;common_name:foxtail_millet;estimated_size:400M;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116.19;geographic_location_(longitude):39.57;growth_facility:other;isolation_and_growth_condition:greenhouse_planted_in_pots;number_of_replicons:3;plant_developmental_stage:jointing_stage;plant_growth_medium:soil_culture_medium;plant_structure:leaf;plant_treatment:control;sample_name:Ci603CK_Leaf_1;watering_regimen:weekly_watered_until_sampling
PRJEB43702	ERR5518556	SAMEA8380419	NA	NA	NA	NA	Ci603CKLE2	NA	ENA_first_public:2021-07-24;ENA_last_update:2021-07-24;ENA-CHECKLIST:ERC000037;External_Id:SAMEA8380419;INSDC_center_alias:Chinese_Academy_of_Agriculture_Sciences;INSDC_center_name:Chinese_Academy_of_Agriculture_Sciences;INSDC_first_public:2021-07-24T12:11:14Z;INSDC_last_update:2021-07-24T12:11:14Z;INSDC_status:public;Submitter_Id:Ci603CK_Leaf_2;collection_date:2017-06-26;common_name:foxtail_millet;estimated_size:400M;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116.19;geographic_location_(longitude):39.57;growth_facility:other;isolation_and_growth_condition:greenhouse_planted_in_pots;number_of_replicons:3;plant_developmental_stage:jointing_stage;plant_growth_medium:soil_culture_medium;plant_structure:leaf;plant_treatment:control;sample_name:Ci603CK_Leaf_2;watering_regimen:weekly_watered_until_sampling
PRJEB43702	ERR5518557	SAMEA8380428	NA	NA	NA	NA	Ci603CKLE3	NA	ENA-CHECKLIST:ERC000037;ENA-FIRST-PUBLIC:2021-07-24T12:11:14Z;ENA-LAST-UPDATE:2021-07-24T12:11:14Z;External_Id:SAMEA8380428;INSDC_center_name:Chinese_Academy_of_Agriculture_Sciences;INSDC_first_public:2021-07-24T12:11:14Z;INSDC_last_update:2021-07-24T12:11:14Z;INSDC_status:public;Submitter_Id:Ci603CK_Leaf_3;collection_date:2017-06-26;common_name:foxtail_millet;estimated_size:400M;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116.19;geographic_location_(longitude):39.57;growth_facility:other;isolation_and_growth_condition:greenhouse_planted_in_pots;number_of_replicons:3;plant_developmental_stage:jointing_stage;plant_growth_medium:soil_culture_medium;plant_structure:leaf;plant_treatment:control;sample_name:Ci603CK_Leaf_3;scientific_name:Setaria_italica;watering_regimen:weekly_watered_until_sampling
PRJEB43702	ERR5518558	SAMEA8380434	NA	NA	NA	NA	Ci603CKRO1	NA	ENA_first_public:2021-07-24;ENA_last_update:2021-07-24;ENA-CHECKLIST:ERC000037;External_Id:SAMEA8380434;INSDC_center_alias:Chinese_Academy_of_Agriculture_Sciences;INSDC_center_name:Chinese_Academy_of_Agriculture_Sciences;INSDC_first_public:2021-07-24T12:11:14Z;INSDC_last_update:2021-07-24T12:11:14Z;INSDC_status:public;Submitter_Id:Ci603CK_Root_1;collection_date:2017-06-26;common_name:foxtail_millet;estimated_size:400M;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116.19;geographic_location_(longitude):39.57;growth_facility:other;isolation_and_growth_condition:greenhouse_planted_in_pots;number_of_replicons:3;plant_developmental_stage:jointing_stage;plant_growth_medium:soil_culture_medium;plant_structure:root;plant_treatment:control;sample_name:Ci603CK_Root_1;watering_regimen:weekly_watered_until_sampling
PRJEB43702	ERR5518559	SAMEA8380438	NA	NA	NA	NA	Ci603CKRO2	NA	ENA_first_public:2021-07-24;ENA_last_update:2021-07-24;ENA-CHECKLIST:ERC000037;External_Id:SAMEA8380438;INSDC_center_alias:Chinese_Academy_of_Agriculture_Sciences;INSDC_center_name:Chinese_Academy_of_Agriculture_Sciences;INSDC_first_public:2021-07-24T12:11:14Z;INSDC_last_update:2021-07-24T12:11:14Z;INSDC_status:public;Submitter_Id:Ci603CK_Root_2;collection_date:2017-06-26;common_name:foxtail_millet;estimated_size:400M;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116.19;geographic_location_(longitude):39.57;growth_facility:other;isolation_and_growth_condition:greenhouse_planted_in_pots;number_of_replicons:3;plant_developmental_stage:jointing_stage;plant_growth_medium:soil_culture_medium;plant_structure:root;plant_treatment:control;sample_name:Ci603CK_Root_2;watering_regimen:weekly_watered_until_sampling
PRJEB43702	ERR5518560	SAMEA8380443	NA	NA	NA	NA	Ci603CKRO3	NA	ENA_first_public:2021-07-24;ENA_last_update:2021-07-24;ENA-CHECKLIST:ERC000037;External_Id:SAMEA8380443;INSDC_center_alias:Chinese_Academy_of_Agriculture_Sciences;INSDC_center_name:Chinese_Academy_of_Agriculture_Sciences;INSDC_first_public:2021-07-24T12:11:14Z;INSDC_last_update:2021-07-24T12:11:14Z;INSDC_status:public;Submitter_Id:Ci603CK_Root_3;collection_date:2017-06-26;common_name:foxtail_millet;estimated_size:400M;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116.19;geographic_location_(longitude):39.57;growth_facility:other;isolation_and_growth_condition:greenhouse_planted_in_pots;number_of_replicons:3;plant_developmental_stage:jointing_stage;plant_growth_medium:soil_culture_medium;plant_structure:root;plant_treatment:control;sample_name:Ci603CK_Root_3;watering_regimen:weekly_watered_until_sampling
PRJEB43702	ERR5518561	SAMEA8380452	NA	NA	NA	NA	Ci603CKST1	NA	ENA_first_public:2021-07-24;ENA_last_update:2021-07-24;ENA-CHECKLIST:ERC000037;External_Id:SAMEA8380452;INSDC_center_alias:Chinese_Academy_of_Agriculture_Sciences;INSDC_center_name:Chinese_Academy_of_Agriculture_Sciences;INSDC_first_public:2021-07-24T12:11:14Z;INSDC_last_update:2021-07-24T12:11:14Z;INSDC_status:public;Submitter_Id:Ci603CK_Stem_1;collection_date:2017-06-26;common_name:foxtail_millet;estimated_size:400M;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116.19;geographic_location_(longitude):39.57;growth_facility:other;isolation_and_growth_condition:greenhouse_planted_in_pots;number_of_replicons:3;plant_developmental_stage:jointing_stage;plant_growth_medium:soil_culture_medium;plant_structure:Stem;plant_treatment:control;sample_name:Ci603CK_Stem_1;watering_regimen:weekly_watered_until_sampling
PRJEB43702	ERR5518562	SAMEA8380461	NA	NA	NA	NA	Ci603CKST2	NA	ENA_first_public:2021-07-24;ENA_last_update:2021-07-24;ENA-CHECKLIST:ERC000037;External_Id:SAMEA8380461;INSDC_center_alias:Chinese_Academy_of_Agriculture_Sciences;INSDC_center_name:Chinese_Academy_of_Agriculture_Sciences;INSDC_first_public:2021-07-24T12:11:14Z;INSDC_last_update:2021-07-24T12:11:14Z;INSDC_status:public;Submitter_Id:Ci603CK_Stem_2;collection_date:2017-06-26;common_name:foxtail_millet;estimated_size:400M;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116.19;geographic_location_(longitude):39.57;growth_facility:other;isolation_and_growth_condition:greenhouse_planted_in_pots;number_of_replicons:3;plant_developmental_stage:jointing_stage;plant_growth_medium:soil_culture_medium;plant_structure:Stem;plant_treatment:control;sample_name:Ci603CK_Stem_2;watering_regimen:weekly_watered_until_sampling
PRJEB43702	ERR5518563	SAMEA8380472	NA	NA	NA	NA	Ci603CKST3	NA	ENA_first_public:2021-07-24;ENA_last_update:2021-07-24;ENA-CHECKLIST:ERC000037;External_Id:SAMEA8380472;INSDC_center_alias:Chinese_Academy_of_Agriculture_Sciences;INSDC_center_name:Chinese_Academy_of_Agriculture_Sciences;INSDC_first_public:2021-07-24T12:11:14Z;INSDC_last_update:2021-07-24T12:11:14Z;INSDC_status:public;Submitter_Id:Ci603CK_Stem_3;collection_date:2017-06-26;common_name:foxtail_millet;estimated_size:400M;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116.19;geographic_location_(longitude):39.57;growth_facility:other;isolation_and_growth_condition:greenhouse_planted_in_pots;number_of_replicons:3;plant_developmental_stage:jointing_stage;plant_growth_medium:soil_culture_medium;plant_structure:Stem;plant_treatment:control;sample_name:Ci603CK_Stem_3;watering_regimen:weekly_watered_until_sampling
PRJEB43702	ERR5518564	SAMEA8380480	NA	NA	NA	NA	Ci603DRLE1	NA	ENA_first_public:2021-07-24;ENA_last_update:2021-07-24;ENA-CHECKLIST:ERC000037;External_Id:SAMEA8380480;INSDC_center_alias:Chinese_Academy_of_Agriculture_Sciences;INSDC_center_name:Chinese_Academy_of_Agriculture_Sciences;INSDC_first_public:2021-07-24T12:11:14Z;INSDC_last_update:2021-07-24T12:11:14Z;INSDC_status:public;Submitter_Id:Ci603DR_Leaf_1;collection_date:2017-06-26;common_name:foxtail_millet;estimated_size:400M;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116.19;geographic_location_(longitude):39.57;growth_facility:other;isolation_and_growth_condition:greenhouse_planted_in_pots;number_of_replicons:3;plant_developmental_stage:jointing_stage;plant_growth_medium:soil_culture_medium;plant_structure:leaf;plant_treatment:drought;sample_name:Ci603DR_Leaf_1;watering_regimen:weekly_watered_until_2_weeks_before_sampling
PRJEB43702	ERR5518565	SAMEA8380486	NA	NA	NA	NA	Ci603DRLE2	NA	ENA_first_public:2021-07-24;ENA_last_update:2021-07-24;ENA-CHECKLIST:ERC000037;External_Id:SAMEA8380486;INSDC_center_alias:Chinese_Academy_of_Agriculture_Sciences;INSDC_center_name:Chinese_Academy_of_Agriculture_Sciences;INSDC_first_public:2021-07-24T12:11:14Z;INSDC_last_update:2021-07-24T12:11:14Z;INSDC_status:public;Submitter_Id:Ci603DR_Leaf_2;collection_date:2017-06-26;common_name:foxtail_millet;estimated_size:400M;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116.19;geographic_location_(longitude):39.57;growth_facility:other;isolation_and_growth_condition:greenhouse_planted_in_pots;number_of_replicons:3;plant_developmental_stage:jointing_stage;plant_growth_medium:soil_culture_medium;plant_structure:leaf;plant_treatment:drought;sample_name:Ci603DR_Leaf_2;watering_regimen:weekly_watered_until_2_weeks_before_sampling
PRJEB43702	ERR5518566	SAMEA8380496	NA	NA	NA	NA	Ci603DRLE3	NA	ENA_first_public:2021-07-24;ENA_last_update:2021-07-24;ENA-CHECKLIST:ERC000037;External_Id:SAMEA8380496;INSDC_center_alias:Chinese_Academy_of_Agriculture_Sciences;INSDC_center_name:Chinese_Academy_of_Agriculture_Sciences;INSDC_first_public:2021-07-24T12:11:14Z;INSDC_last_update:2021-07-24T12:11:14Z;INSDC_status:public;Submitter_Id:Ci603DR_Leaf_3;collection_date:2017-06-26;common_name:foxtail_millet;estimated_size:400M;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116.19;geographic_location_(longitude):39.57;growth_facility:other;isolation_and_growth_condition:greenhouse_planted_in_pots;number_of_replicons:3;plant_developmental_stage:jointing_stage;plant_growth_medium:soil_culture_medium;plant_structure:leaf;plant_treatment:drought;sample_name:Ci603DR_Leaf_3;watering_regimen:weekly_watered_until_2_weeks_before_sampling
PRJEB43702	ERR5518567	SAMEA8380497	NA	NA	NA	NA	Ci603DRRO1	NA	ENA_first_public:2021-07-24;ENA_last_update:2021-07-24;ENA-CHECKLIST:ERC000037;External_Id:SAMEA8380497;INSDC_center_alias:Chinese_Academy_of_Agriculture_Sciences;INSDC_center_name:Chinese_Academy_of_Agriculture_Sciences;INSDC_first_public:2021-07-24T12:11:14Z;INSDC_last_update:2021-07-24T12:11:14Z;INSDC_status:public;Submitter_Id:Ci603DR_Root_1;collection_date:2017-06-26;common_name:foxtail_millet;estimated_size:400M;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116.19;geographic_location_(longitude):39.57;growth_facility:other;isolation_and_growth_condition:greenhouse_planted_in_pots;number_of_replicons:3;plant_developmental_stage:jointing_stage;plant_growth_medium:soil_culture_medium;plant_structure:root;plant_treatment:drought;sample_name:Ci603DR_Root_1;watering_regimen:weekly_watered_until_2_weeks_before_sampling
PRJEB43702	ERR5518568	SAMEA8380503	NA	NA	NA	NA	Ci603DRRO2	NA	ENA_first_public:2021-07-24;ENA_last_update:2021-07-24;ENA-CHECKLIST:ERC000037;External_Id:SAMEA8380503;INSDC_center_alias:Chinese_Academy_of_Agriculture_Sciences;INSDC_center_name:Chinese_Academy_of_Agriculture_Sciences;INSDC_first_public:2021-07-24T12:11:14Z;INSDC_last_update:2021-07-24T12:11:14Z;INSDC_status:public;Submitter_Id:Ci603DR_Root_2;collection_date:2017-06-26;common_name:foxtail_millet;estimated_size:400M;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116.19;geographic_location_(longitude):39.57;growth_facility:other;isolation_and_growth_condition:greenhouse_planted_in_pots;number_of_replicons:3;plant_developmental_stage:jointing_stage;plant_growth_medium:soil_culture_medium;plant_structure:root;plant_treatment:drought;sample_name:Ci603DR_Root_2;watering_regimen:weekly_watered_until_2_weeks_before_sampling
PRJEB43702	ERR5518569	SAMEA8380507	NA	NA	NA	NA	Ci603DRRO3	NA	ENA_first_public:2021-07-24;ENA_last_update:2021-07-24;ENA-CHECKLIST:ERC000037;External_Id:SAMEA8380507;INSDC_center_alias:Chinese_Academy_of_Agriculture_Sciences;INSDC_center_name:Chinese_Academy_of_Agriculture_Sciences;INSDC_first_public:2021-07-24T12:11:14Z;INSDC_last_update:2021-07-24T12:11:14Z;INSDC_status:public;Submitter_Id:Ci603DR_Root_3;collection_date:2017-06-26;common_name:foxtail_millet;estimated_size:400M;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116.19;geographic_location_(longitude):39.57;growth_facility:other;isolation_and_growth_condition:greenhouse_planted_in_pots;number_of_replicons:3;plant_developmental_stage:jointing_stage;plant_growth_medium:soil_culture_medium;plant_structure:root;plant_treatment:drought;sample_name:Ci603DR_Root_3;watering_regimen:weekly_watered_until_2_weeks_before_sampling
PRJEB43702	ERR5518570	SAMEA8380509	NA	NA	NA	NA	Ci603DRST1	NA	ENA_first_public:2021-07-24;ENA_last_update:2021-07-24;ENA-CHECKLIST:ERC000037;External_Id:SAMEA8380509;INSDC_center_alias:Chinese_Academy_of_Agriculture_Sciences;INSDC_center_name:Chinese_Academy_of_Agriculture_Sciences;INSDC_first_public:2021-07-24T12:11:14Z;INSDC_last_update:2021-07-24T12:11:14Z;INSDC_status:public;Submitter_Id:Ci603DR_Stem_1;collection_date:2017-06-26;common_name:foxtail_millet;estimated_size:400M;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116.19;geographic_location_(longitude):39.57;growth_facility:other;isolation_and_growth_condition:greenhouse_planted_in_pots;number_of_replicons:3;plant_developmental_stage:jointing_stage;plant_growth_medium:soil_culture_medium;plant_structure:Stem;plant_treatment:drought;sample_name:Ci603DR_Stem_1;watering_regimen:weekly_watered_until_2_weeks_before_sampling
PRJEB43702	ERR5518571	SAMEA8380513	NA	NA	NA	NA	Ci603DRST2	NA	ENA_first_public:2021-07-24;ENA_last_update:2021-07-24;ENA-CHECKLIST:ERC000037;External_Id:SAMEA8380513;INSDC_center_alias:Chinese_Academy_of_Agriculture_Sciences;INSDC_center_name:Chinese_Academy_of_Agriculture_Sciences;INSDC_first_public:2021-07-24T12:11:14Z;INSDC_last_update:2021-07-24T12:11:14Z;INSDC_status:public;Submitter_Id:Ci603DR_Stem_2;collection_date:2017-06-26;common_name:foxtail_millet;estimated_size:400M;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116.19;geographic_location_(longitude):39.57;growth_facility:other;isolation_and_growth_condition:greenhouse_planted_in_pots;number_of_replicons:3;plant_developmental_stage:jointing_stage;plant_growth_medium:soil_culture_medium;plant_structure:Stem;plant_treatment:drought;sample_name:Ci603DR_Stem_2;watering_regimen:weekly_watered_until_2_weeks_before_sampling
PRJEB43702	ERR5518572	SAMEA8380516	NA	NA	NA	NA	Ci603DRST3	NA	ENA_first_public:2021-07-24;ENA_last_update:2021-07-24;ENA-CHECKLIST:ERC000037;External_Id:SAMEA8380516;INSDC_center_alias:Chinese_Academy_of_Agriculture_Sciences;INSDC_center_name:Chinese_Academy_of_Agriculture_Sciences;INSDC_first_public:2021-07-24T12:11:14Z;INSDC_last_update:2021-07-24T12:11:14Z;INSDC_status:public;Submitter_Id:Ci603DR_Stem_3;collection_date:2017-06-26;common_name:foxtail_millet;estimated_size:400M;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116.19;geographic_location_(longitude):39.57;growth_facility:other;isolation_and_growth_condition:greenhouse_planted_in_pots;number_of_replicons:3;plant_developmental_stage:jointing_stage;plant_growth_medium:soil_culture_medium;plant_structure:Stem;plant_treatment:drought;sample_name:Ci603DR_Stem_3;watering_regimen:weekly_watered_until_2_weeks_before_sampling
PRJEB44706	ERR5862269	SAMEA8664021	NA	NA	NA	NA	WT-1f-leaf-1	NA	ENA_first_public:2021-06-30;ENA_last_update:2021-06-30;ENA-CHECKLIST:ERC000037;External_Id:SAMEA8664021;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCE;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCE;INSDC_first_public:2021-06-30T00:26:57Z;INSDC_last_update:2021-06-30T00:26:57Z;INSDC_status:public;Submitter_Id:WT-1f-leaf-1;collection_date:2020-06-15;common_name:foxtail_millet;estimated_size:2g;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):39.96;geographic_location_(longitude):116.32;isolation_and_growth_condition:seedling_soil;number_of_replicons:3;plant_developmental_stage:seedling_and_heading_plant;plant_growth_medium:soil;plant_structure:seedling_and_heading_plant;sample_name:WT-1f-leaf-1
PRJEB44706	ERR5862270	SAMEA8664022	NA	NA	NA	NA	WT-1f-leaf-2	NA	ENA_first_public:2021-06-30;ENA_last_update:2021-06-30;ENA-CHECKLIST:ERC000037;External_Id:SAMEA8664022;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCE;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCE;INSDC_first_public:2021-06-30T00:26:57Z;INSDC_last_update:2021-06-30T00:26:57Z;INSDC_status:public;Submitter_Id:WT-1f-leaf-2;collection_date:2020-06-15;common_name:foxtail_millet;estimated_size:2g;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):39.96;geographic_location_(longitude):116.32;isolation_and_growth_condition:seedling_soil;number_of_replicons:3;plant_developmental_stage:seedling_and_heading_plant;plant_growth_medium:soil;plant_structure:seedling_and_heading_plant;sample_name:WT-1f-leaf-2
PRJEB44706	ERR5862271	SAMEA8664023	NA	NA	NA	NA	WT-1f-leaf-3	NA	ENA_first_public:2021-06-30;ENA_last_update:2021-06-30;ENA-CHECKLIST:ERC000037;External_Id:SAMEA8664023;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCE;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCE;INSDC_first_public:2021-06-30T00:26:57Z;INSDC_last_update:2021-06-30T00:26:57Z;INSDC_status:public;Submitter_Id:WT-1f-leaf-3;collection_date:2020-06-15;common_name:foxtail_millet;estimated_size:2g;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):39.96;geographic_location_(longitude):116.32;isolation_and_growth_condition:seedling_soil;number_of_replicons:3;plant_developmental_stage:seedling_and_heading_plant;plant_growth_medium:soil;plant_structure:seedling_and_heading_plant;sample_name:WT-1f-leaf-3
