BioProject	SRA	BioSample	treatment	tissue	stage	cultivar	code	temperature	attributes
PRJEB8748	ERR781058	SAMEA3304851	NA	apex	NA	wild type genotype	SAMEA3304851	NA	ENA first public:2016-05-20;  ENA last update:2016-05-20;  ENA-CHECKLIST:ERC000035;  External Id:SAMEA3998056;  INSDC center alias:ENA;  INSDC center name:ENA;  INSDC first public:2016-05-20T16:38:06Z;  INSDC last update:2016-05-20T15:56:28Z;  INSDC status:public;  Submitter Id:ERR781058 SAMEA3304851;  dev stage:early reproductive phase;  environmental stress:short day length regimen;  experimental factor 1:dev stage;  experimental factor 2:genotype;  experimental factor 3:environmental stress;  experimental factor 4:organism part;  genotype:wild type genotype;  organism part:shoot apex (EFO 0001947);  recurated from:SAMEA3304851;  sample name:ERR781058 SAMEA3304851;  Daytime of harvest (Zeitgeber (ZT): hours after lights on):ZT5;  Developmental stage (Waddington stage):W2.0;  ENA first public:2015-03-11;  ENA last update:2015-03-10;  ENA-CHECKLIST:ERC000011;  External Id:SAMEA3304851;  Harvest time (Days after separation into SD/LD):16;  INSDC center alias:HHU (Heinrich Heine University);  INSDC center name:HHU (Heinrich Heine University);  INSDC first public:2015-03-11T17:01:48Z;  INSDC last update:2015-03-10T19:21:02Z;  INSDC status:public;  Leaf number (emerged from main shoot):4;  Submitter Id:U Apex SD S42-IL017 W2 16DAS rep3;  average number of floret primoria on harvested main shoot apices:6-8;  biological replication:7.3;  common name:barley;  genotype:S42-IL107;  photoperiod:Short Day;  sample name:U Apex SD S42-IL017 W2 16DAS rep3;  tissue:Apex
PRJEB8748	ERR781059	SAMEA3304881	NA	apex	NA	wild type genotype	SAMEA3304881	NA	ENA first public:2016-05-20;  ENA last update:2016-05-20;  ENA-CHECKLIST:ERC000035;  External Id:SAMEA3998057;  INSDC center alias:ENA;  INSDC center name:ENA;  INSDC first public:2016-05-20T16:38:06Z;  INSDC last update:2016-05-20T15:56:28Z;  INSDC status:public;  Submitter Id:ERR781059 SAMEA3304881;  dev stage:end of vegetative phase;  environmental stress:short day length regimen;  experimental factor 1:dev stage;  experimental factor 2:genotype;  experimental factor 3:environmental stress;  experimental factor 4:organism part;  genotype:wild type genotype;  organism part:shoot apex (EFO 0001947);  recurated from:SAMEA3304881;  sample name:ERR781059 SAMEA3304881;  Daytime of harvest (Zeitgeber (ZT): hours after lights on):ZT5;  Developmental stage (Waddington stage):W1.0;  ENA first public:2015-03-11;  ENA last update:2015-03-10;  ENA-CHECKLIST:ERC000011;  External Id:SAMEA3304881;  Harvest time (Days after separation into SD/LD):7;  INSDC center alias:HHU (Heinrich Heine University);  INSDC center name:HHU (Heinrich Heine University);  INSDC first public:2015-03-11T17:01:48Z;  INSDC last update:2015-03-10T19:21:02Z;  INSDC status:public;  Leaf number (emerged from main shoot):2;  Submitter Id:V Apex SD S42-IL017 W1 7DAS rep1;  average number of floret primoria on harvested main shoot apices:0;  biological replication:8.1;  common name:barley;  genotype:S42-IL107;  photoperiod:Short Day;  sample name:V Apex SD S42-IL017 W1 7DAS rep1;  tissue:Apex
PRJEB8748	ERR781060	SAMEA3304871	NA	apex	NA	wild type genotype	SAMEA3304871	NA	ENA first public:2016-05-20;  ENA last update:2016-05-20;  ENA-CHECKLIST:ERC000035;  External Id:SAMEA3998058;  INSDC center alias:ENA;  INSDC center name:ENA;  INSDC first public:2016-05-20T16:38:06Z;  INSDC last update:2016-05-20T15:56:28Z;  INSDC status:public;  Submitter Id:ERR781060 SAMEA3304871;  dev stage:end of vegetative phase;  environmental stress:short day length regimen;  experimental factor 1:dev stage;  experimental factor 2:genotype;  experimental factor 3:environmental stress;  experimental factor 4:organism part;  genotype:wild type genotype;  organism part:shoot apex (EFO 0001947);  recurated from:SAMEA3304871;  sample name:ERR781060 SAMEA3304871;  Daytime of harvest (Zeitgeber (ZT): hours after lights on):ZT5;  Developmental stage (Waddington stage):W1.0;  ENA first public:2015-03-11;  ENA last update:2015-03-10;  ENA-CHECKLIST:ERC000011;  External Id:SAMEA3304871;  Harvest time (Days after separation into SD/LD):7;  INSDC center alias:HHU (Heinrich Heine University);  INSDC center name:HHU (Heinrich Heine University);  INSDC first public:2015-03-11T17:01:48Z;  INSDC last update:2015-03-10T19:21:02Z;  INSDC status:public;  Leaf number (emerged from main shoot):2;  Submitter Id:W Apex SD S42-IL017 W1 7DAS rep2;  average number of floret primoria on harvested main shoot apices:0;  biological replication:8.2;  common name:barley;  genotype:S42-IL107;  photoperiod:Short Day;  sample name:W Apex SD S42-IL017 W1 7DAS rep2;  tissue:Apex
PRJEB8748	ERR781061	SAMEA3304879	NA	apex	NA	wild type genotype	SAMEA3304879	NA	ENA first public:2016-05-20;  ENA last update:2016-05-20;  ENA-CHECKLIST:ERC000035;  External Id:SAMEA3998059;  INSDC center alias:ENA;  INSDC center name:ENA;  INSDC first public:2016-05-20T16:38:06Z;  INSDC last update:2016-05-20T15:56:28Z;  INSDC status:public;  Submitter Id:ERR781061 SAMEA3304879;  dev stage:end of vegetative phase;  environmental stress:short day length regimen;  experimental factor 1:dev stage;  experimental factor 2:genotype;  experimental factor 3:environmental stress;  experimental factor 4:organism part;  genotype:wild type genotype;  organism part:shoot apex (EFO 0001947);  recurated from:SAMEA3304879;  sample name:ERR781061 SAMEA3304879;  Daytime of harvest (Zeitgeber (ZT): hours after lights on):ZT5;  Developmental stage (Waddington stage):W1.0;  ENA first public:2015-03-11;  ENA last update:2015-03-10;  ENA-CHECKLIST:ERC000011;  External Id:SAMEA3304879;  Harvest time (Days after separation into SD/LD):7;  INSDC center alias:HHU (Heinrich Heine University);  INSDC center name:HHU (Heinrich Heine University);  INSDC first public:2015-03-11T17:01:48Z;  INSDC last update:2015-03-10T19:21:02Z;  INSDC status:public;  Leaf number (emerged from main shoot):2;  Submitter Id:X Apex SD S42-IL017 W1 7DAS rep3;  average number of floret primoria on harvested main shoot apices:0;  biological replication:8.3;  common name:barley;  genotype:S42-IL107;  photoperiod:Short Day;  sample name:X Apex SD S42-IL017 W1 7DAS rep3;  tissue:Apex
PRJEB8748	ERR781067	SAMEA3304860	NA	leaf	NA	wild type genotype	SAMEA3304860	NA	ENA first public:2016-05-20;  ENA last update:2016-05-20;  ENA-CHECKLIST:ERC000035;  External Id:SAMEA3998065;  INSDC center alias:ENA;  INSDC center name:ENA;  INSDC first public:2016-05-20T16:38:06Z;  INSDC last update:2016-05-20T15:56:28Z;  INSDC status:public;  Submitter Id:ERR781067 SAMEA3304860;  dev stage:vegetative phase;  environmental stress:long day length regimen;  experimental factor 1:dev stage;  experimental factor 2:genotype;  experimental factor 3:environmental stress;  experimental factor 4:organism part;  genotype:wild type genotype;  organism part:leaf (EFO 0000993);  recurated from:SAMEA3304860;  sample name:ERR781067 SAMEA3304860;  Daytime of harvest (Zeitgeber (ZT): hours after lights on):ZT13;  Developmental stage (Waddington stage):W1.0;  ENA first public:2015-03-11;  ENA last update:2015-03-10;  ENA-CHECKLIST:ERC000011;  External Id:SAMEA3304860;  Harvest time (Days after separation into SD/LD):3;  Harvested leaf (leaf number on main shoot):2;  INSDC center alias:HHU (Heinrich Heine University);  INSDC center name:HHU (Heinrich Heine University);  INSDC first public:2015-03-11T17:01:48Z;  INSDC last update:2015-03-10T19:21:03Z;  INSDC status:public;  Leaf number (emerged from main shoot):2;  Submitter Id:F1 Leaf LD S42-IL107 W1 3DAS rep3;  biological replication:10.3;  common name:barley;  genotype:S42-IL107;  photoperiod:Long Day;  sample name:F1 Leaf LD S42-IL107 W1 3DAS rep3;  tissue:Leaf
PRJEB8748	ERR781083	SAMEA3304874	NA	apex	NA	wild type genotype	SAMEA3304874	NA	ENA first public:2016-05-20;  ENA last update:2016-05-20;  ENA-CHECKLIST:ERC000035;  External Id:SAMEA3998081;  INSDC center alias:ENA;  INSDC center name:ENA;  INSDC first public:2016-05-20T16:38:06Z;  INSDC last update:2016-05-20T15:56:29Z;  INSDC status:public;  Submitter Id:ERR781083 SAMEA3304874;  dev stage:stamen primordium visible stage;  environmental stress:short day length regimen;  experimental factor 1:dev stage;  experimental factor 2:genotype;  experimental factor 3:environmental stress;  experimental factor 4:organism part;  genotype:wild type genotype;  organism part:shoot apex (EFO 0001947);  recurated from:SAMEA3304874;  sample name:ERR781083 SAMEA3304874;  Daytime of harvest (Zeitgeber (ZT): hours after lights on):ZT5;  Developmental stage (Waddington stage):W3.5;  ENA first public:2015-03-11;  ENA last update:2015-03-10;  ENA-CHECKLIST:ERC000011;  External Id:SAMEA3304874;  Harvest time (Days after separation into SD/LD):50;  INSDC center alias:HHU (Heinrich Heine University);  INSDC center name:HHU (Heinrich Heine University);  INSDC first public:2015-03-11T17:01:48Z;  INSDC last update:2015-03-10T19:21:07Z;  INSDC status:public;  Leaf number (emerged from main shoot):9;  Submitter Id:AC1 Apex SD S42-IL107 W3.5 50DAS rep1;  average number of floret primoria on harvested main shoot apices:32-39;  biological replication:16.1;  common name:barley;  genotype:S42-IL107;  photoperiod:Short Day;  sample name:AC1 Apex SD S42-IL107 W3.5 50DAS rep1;  tissue:Apex
PRJNA715112	SRR14001699	SAMN18332133	control	root	NA	Golden Promise	Mock	NA	cultivar:Golden Promise;  age:not applicable;  geo loc name:Germany;  tissue:Root;  sample type:no interaction;  treatment:no treatment
PRJNA791573	SRR17320105	SAMN24298502	NA	leaf	5-6 leaves	Nure	H.vulgare_BABA_treated	NA	isolate:wild-type;  cultivar:Nure;  ecotype:Hungary;  age:11-16 day;  dev stage:5-6 leaves;  geo loc name:Hungary: Pcs;  tissue:leaves;  sub species:vulgare
PRJNA791573	SRR17320106	SAMN24298499	NA	leaf	5-6 leaves	Nure	H.vulgare_BABA_control	NA	isolate:wild-type;  cultivar:Nure;  ecotype:Hungary;  age:11-16 day;  dev stage:5-6 leaves;  geo loc name:Hungary: Pcs;  tissue:leaves;  sub species:vulgare
PRJNA275710	SRR1810059	SAMN03352296	NA	NA	NA	NA	GSM1613092	NA	source name:Germinating seeds;  varieties:Bass;  sub species:vulgare
PRJNA275710	SRR1810060	SAMN03352297	NA	NA	NA	NA	GSM1613093	NA	source name:Germinating seeds;  varieties:Bass;  sub species:vulgare
PRJNA275710	SRR1810061	SAMN03352294	NA	NA	NA	NA	GSM1613095	NA	source name:Germinating seeds;  varieties:Harrington;  sub species:vulgare
PRJNA275710	SRR1810062	SAMN03352299	NA	NA	NA	NA	GSM1613096	NA	source name:Germinating seeds;  varieties:Harrington;  sub species:vulgare
PRJNA275710	SRR1810063	SAMN03352295	NA	NA	NA	NA	GSM1613098	NA	source name:Germinating seeds;  varieties:Stirling;  sub species:vulgare
PRJNA275710	SRR1810064	SAMN03352293	NA	NA	NA	NA	GSM1613100	NA	source name:Germinating seeds;  varieties:Stirling;  sub species:vulgare
PRJNA275710	SRR1810065	SAMN03352298	NA	NA	NA	NA	GSM1613101	NA	source name:Germinating seeds;  varieties:Baudin;  sub species:vulgare
PRJNA275710	SRR1810066	SAMN03352300	NA	NA	NA	NA	GSM1613103	NA	source name:Germinating seeds;  varieties:Baudin;  sub species:vulgare
PRJNA849931	SRR19681067	SAMN29146399	NA	callus	NA	GP	GSM6249161	NA	source name:Callus;  tissue:Callus;  genotype:GP
PRJNA849931	SRR19681068	SAMN29146400	NA	callus	NA	GP	GSM6249160	NA	source name:Callus;  tissue:Callus;  genotype:GP
PRJNA849931	SRR19681069	SAMN29146401	NA	callus	NA	D91	GSM6249159	NA	source name:Callus;  tissue:Callus;  genotype:D91
PRJNA849931	SRR19681070	SAMN29146402	NA	callus	NA	D91	GSM6249158	NA	source name:Callus;  tissue:Callus;  genotype:D91
PRJNA291788	SRR2142104	SAMN03952823	NA	leaf	three leaf stage	Tremois	Tremois	NA	cultivar:Tremois;  dev stage:three leaf stage;  geo loc name:France;  tissue:leaf
PRJNA291788	SRR2142111	SAMN03952824	NA	leaf	three leaf stage	Nure	Nure	NA	cultivar:Nure;  dev stage:three leaf stage;  geo loc name:Italy;  tissue:leaf;  sub species:vulgare
PRJNA292371	SRR2153285	SAMN03975698	NA	leaf	first leaf fully expanded;  second leaf emerging	Russell	MM_HV_06746	NA	cultivar:Russell;  age:2 weeks;  dev stage:First leaf fully expanded;  second leaf emerging;  geo loc name:not applicable;  tissue:Leaf;  USDA-GRIN:PI 483127;  sub species:vulgare
PRJNA292371	SRR2153288	SAMN03975665	NA	leaf	first leaf fully expanded;  second leaf emerging	Abed Binder 12	MM_HV_06744	NA	cultivar:Abed Binder 12;  age:2 weeks;  dev stage:First leaf fully expanded;  second leaf emerging;  geo loc name:not applicable;  tissue:Leaf;  USDA-GRIN:PI 327961;  sub species:vulgare
PRJNA294716	SRR3137066	SAMN04450527	water	spike	2-3 days after their complete emergence from the boot	Lacey and IL	S_3_5	NA	cultivar:Lacey and IL;  dev stage:2-3 days after their complete emergence from the boot;  geo loc name:USA: Minnesota;  tissue:spike;  growth protocol:grown in a growth chamber (16h light/8h dark  20oC day/ 18oC night);  sample type:Rep 3;  treatment:water
PRJNA294716	SRR3137072	SAMN04450530	water	spike	2-3 days after their complete emergence from the boot	Lacey and IL	S_3_22	NA	cultivar:Lacey and IL;  dev stage:2-3 days after their complete emergence from the boot;  geo loc name:USA: Minnesota;  tissue:spike;  growth protocol:grown in a growth chamber (16h light/8h dark  20oC day/ 18oC night);  sample type:Rep 3;  treatment:water
PRJNA294716	SRR3137097	SAMN04450539	water	spike	2-3 days after their complete emergence from the boot	Lacey and IL	S_3_13	NA	cultivar:Lacey and IL;  dev stage:2-3 days after their complete emergence from the boot;  geo loc name:USA: Minnesota;  tissue:spike;  growth protocol:grown in a growth chamber (16h light/8h dark  20oC day/ 18oC night);  sample type:Rep 3;  treatment:water
PRJNA294716	SRR3137103	SAMN04450541	water	spike	2-3 days after their complete emergence from the boot	Lacey and IL	S_2_28	NA	cultivar:Lacey and IL;  dev stage:2-3 days after their complete emergence from the boot;  geo loc name:USA: Minnesota;  tissue:spike;  growth protocol:grown in a growth chamber (16h light/8h dark  20oC day/ 18oC night);  sample type:Rep 2;  treatment:water
PRJNA294716	SRR3137105	SAMN04450543	Fusarium graminearum	spike	2-3 days after their complete emergence from the boot	M69 and IL	S_1_27	NA	cultivar:M69 and IL;  dev stage:2-3 days after their complete emergence from the boot;  geo loc name:USA: Minnesota;  tissue:spike;  growth protocol:grown in a growth chamber (16h light/8h dark  20oC day/ 18oC night);  sample type:Rep 1;  treatment:Fusarium graminearum
PRJNA294716	SRR3137120	SAMN04450552	water	spike	2-3 days after their complete emergence from the boot	M69 and IL	S_1_5	NA	cultivar:M69 and IL;  dev stage:2-3 days after their complete emergence from the boot;  geo loc name:USA: Minnesota;  tissue:spike;  growth protocol:grown in a growth chamber (16h light/8h dark  20oC day/ 18oC night);  sample type:Rep 1;  treatment:water
PRJNA294716	SRR3137130	SAMN04450557	Fusarium graminearum	spike	2-3 days after their complete emergence from the boot	M69 and IL	S_3_25	NA	cultivar:M69 and IL;  dev stage:2-3 days after their complete emergence from the boot;  geo loc name:USA: Minnesota;  tissue:spike;  growth protocol:grown in a growth chamber (16h light/8h dark  20oC day/ 18oC night);  sample type:Rep 3;  treatment:Fusarium graminearum
PRJNA294716	SRR3137139	SAMN04450562	water	spike	2-3 days after their complete emergence from the boot	M69 and IL	S_2_3	NA	cultivar:M69 and IL;  dev stage:2-3 days after their complete emergence from the boot;  geo loc name:USA: Minnesota;  tissue:spike;  growth protocol:grown in a growth chamber (16h light/8h dark  20oC day/ 18oC night);  sample type:Rep 2;  treatment:water
PRJNA324116	SRR3618871	SAMN05195267	NA	NA	NA	Rolap	GSM2184146	22	source name:root tissue;  temperature:22°C;  age:2-week-old barley;  genotype:cultivar Rolap
PRJNA324116	SRR3618872	SAMN05195268	NA	NA	NA	Rolap	GSM2184147	22	source name:root tissue;  temperature:22°C;  age:2-week-old barley;  genotype:cultivar Rolap
PRJNA324116	SRR3618873	SAMN05195269	NA	NA	NA	Rolap	GSM2184148	35.5	source name:root tissue;  temperature:35.5°C;  age:2-week-old barley;  genotype:cultivar Rolap
PRJNA324116	SRR3618874	SAMN05195270	NA	NA	NA	Rolap	GSM2184149	35.5	source name:root tissue;  temperature:35.5°C;  age:2-week-old barley;  genotype:cultivar Rolap
PRJNA326683	SRR3714108	SAMN05290739	NA	NA	NA	NA	GSM2212462	NA	source name:Leaf tissue;  Stage:V5-30 days old;  leaf number:leaf number 5;  mite strain:none
PRJNA326683	SRR3714109	SAMN05290740	NA	NA	NA	NA	GSM2212463	NA	source name:Leaf tissue;  Stage:V5-30 days old;  leaf number:leaf number 5;  mite strain:none
PRJNA326683	SRR3714110	SAMN05290741	NA	NA	NA	NA	GSM2212464	NA	source name:Leaf tissue;  Stage:V5-30 days old;  leaf number:leaf number 5;  mite strain:none
PRJNA326683	SRR3714111	SAMN05290742	NA	NA	NA	NA	GSM2212465	NA	source name:Leaf tissue;  Stage:V5-30 days old;  leaf number:leaf number 5;  mite strain:none
PRJNA326683	SRR3714112	SAMN05290743	NA	NA	NA	NA	GSM2212466	NA	source name:Leaf tissue;  Stage:V5-30 days old;  leaf number:leaf number 5;  mite strain:none
PRJNA326683	SRR3714113	SAMN05290744	NA	NA	NA	NA	GSM2212467	NA	source name:Leaf tissue;  Stage:V5-30 days old;  leaf number:leaf number 5;  mite strain:none
PRJNA326683	SRR3714114	SAMN05290745	NA	NA	NA	NA	GSM2212468	NA	source name:Leaf tissue;  Stage:V5-30 days old;  leaf number:leaf number 5;  mite strain:none
PRJNA326683	SRR3714115	SAMN05290746	NA	NA	NA	NA	GSM2212469	NA	source name:Leaf tissue;  Stage:V5-30 days old;  leaf number:leaf number 5;  mite strain:none
PRJNA326683	SRR3714116	SAMN05290747	NA	NA	NA	NA	GSM2212470	NA	source name:Leaf tissue;  Stage:V5-30 days old;  leaf number:leaf number 5;  mite strain:none
PRJNA326683	SRR3714117	SAMN05290748	NA	NA	NA	NA	GSM2212471	NA	source name:Leaf tissue;  Stage:V5-30 days old;  leaf number:leaf number 5;  mite strain:none
PRJNA326683	SRR3714118	SAMN05290749	NA	NA	NA	NA	GSM2212472	NA	source name:Leaf tissue;  Stage:V5-30 days old;  leaf number:leaf number 5;  mite strain:none
PRJNA326683	SRR3714119	SAMN05290750	NA	NA	NA	NA	GSM2212473	NA	source name:Leaf tissue;  Stage:V5-30 days old;  leaf number:leaf number 5;  mite strain:none
PRJNA326683	SRR3714134	SAMN05290765	NA	NA	NA	NA	GSM2212488	NA	source name:Leaf tissue;  Stage:V5-30 days old;  leaf number:leaf number 5;  mite strain:Oligonychus pratensis  BGM
PRJNA326683	SRR3714135	SAMN05290766	NA	NA	NA	NA	GSM2212489	NA	source name:Leaf tissue;  Stage:V5-30 days old;  leaf number:leaf number 5;  mite strain:Oligonychus pratensis  BGM
PRJNA338263	SRR4014723	SAMN05544780	NA	NA	NA	NA	GSM2265119	NA	source name:apex tissue;  developmental stage:Waddington stage 5.5;  genetic background:Near isogenic lines in Morex;  phenotype:long awn
PRJNA338263	SRR4014724	SAMN05544779	NA	NA	NA	NA	GSM2265120	NA	source name:apex tissue;  developmental stage:Waddington stage 5.5;  genetic background:Near isogenic lines in Morex;  phenotype:long awn
PRJNA338263	SRR4014725	SAMN05544778	NA	NA	NA	NA	GSM2265121	NA	source name:apex tissue;  developmental stage:Waddington stage 5.5;  genetic background:Near isogenic lines in Morex;  phenotype:long awn
PRJNA338263	SRR4014726	SAMN05544777	NA	NA	NA	NA	GSM2265122	NA	source name:apex tissue;  developmental stage:Waddington stage 5.5;  genetic background:Near isogenic lines in Morex;  phenotype:long awn
PRJNA343614	SRR4279476	SAMN05791264	NA	spike	flower	Supi 3	Supi_3_barley	NA	cultivar:Supi 3;  dev stage:flower;  geo loc name:China:Jiangsu;  tissue:spikes
PRJNA343614	SRR4279482	SAMN05791282	NA	spike	flower	Supi 3	The_gloss_mutant	NA	cultivar:Supi 3;  dev stage:flower;  geo loc name:China:Jiangsu;  tissue:spikes
PRJNA343614	SRR4279484	SAMN05791284	NA	spike	flower	Supi 3	Albino-Lemma_mutant	NA	cultivar:Supi 3;  dev stage:flower;  geo loc name:China:Jiangsu;  tissue:spikes
PRJNA347296	SRR4380201	SAMN05878682	NA	stem base (crown)	NA	NA	GSM2339553	NA	source name:1DAG-GP;  genotype/variation:wild-type cv. Golden Promise;  development stage:1 day after germination;  tissue:stem base (crown)
PRJNA347296	SRR4380202	SAMN05878678	NA	stem base (crown)	NA	NA	GSM2339554	NA	source name:1DAG-GP;  genotype/variation:wild-type cv. Golden Promise;  development stage:1 day after germination;  tissue:stem base (crown)
PRJNA347296	SRR4380203	SAMN05878677	NA	stem base (crown)	NA	NA	GSM2339555	NA	source name:1DAG-GP;  genotype/variation:wild-type cv. Golden Promise;  development stage:1 day after germination;  tissue:stem base (crown)
PRJNA347296	SRR4380204	SAMN05878688	NA	stem base (crown)	NA	NA	GSM2339556	NA	source name:10DAG-GP;  genotype/variation:wild-type cv. Golden Promise;  development stage:10 days after germination;  tissue:stem base (crown)
PRJNA347296	SRR4380205	SAMN05878687	NA	stem base (crown)	NA	NA	GSM2339557	NA	source name:10DAG-GP;  genotype/variation:wild-type cv. Golden Promise;  development stage:10 days after germination;  tissue:stem base (crown)
PRJNA347296	SRR4380206	SAMN05878686	NA	stem base (crown)	NA	NA	GSM2339558	NA	source name:10DAG-GP;  genotype/variation:wild-type cv. Golden Promise;  development stage:10 days after germination;  tissue:stem base (crown)
PRJNA354889	SRR5054851	SAMN06054057	NA	grain	3 days post anthesis	Clipper	RNA_seq_grain_3_DPA_replicate1	NA	cultivar:Cliper;  dev stage:3 Days Post Anthesis;  geo loc name:China:Northwest A&amp;  F University Yangling  Shaanxi;  tissue:grain;  sub species:vulgare
PRJNA354889	SRR5054854	SAMN06054106	NA	grain	13 days post anthesis	Clipper	RNA_seq_grain_13_DPA_replicate2	NA	cultivar:Cliper;  dev stage:13 Days Post Anthesis;  geo loc name:China:Northwest A&amp;  F University Yangling  Shaanxi;  tissue:grain;  sub species:vulgare
PRJNA354889	SRR5054856	SAMN06054104	NA	grain	8 days post anthesis	Clipper	RNA_seq_grain_8_DPA_replicate2	NA	cultivar:Cliper;  dev stage:8 Days Post Anthesis;  geo loc name:China:Northwest A&amp;  F University Yangling  Shaanxi;  tissue:grain;  sub species:vulgare
PRJNA354889	SRR5054864	SAMN06054103	NA	grain	8 days post anthesis	Clipper	RNA_seq_grain_8_DPA_replicate1	NA	cultivar:Cliper;  dev stage:8 Days Post Anthesis;  geo loc name:China:Northwest A&amp;  F University Yangling  Shaanxi;  tissue:grain;  sub species:vulgare
PRJNA354889	SRR5054865	SAMN06054058	NA	grain	3 days post anthesis	Clipper	RNA_seq_grain_3_DPA_replicate2	NA	cultivar:Cliper;  dev stage:3 Days Post Anthesis;  geo loc name:China:Northwest A&amp;  F University Yangling  Shaanxi;  tissue:grain;  sub species:vulgare
PRJNA378334	SRR5320385	SAMN06545248	NA	first leaf	NA	Manchuria	Manchuria	NA	cultivar:Manchuria;  age:First leaf fully expanded  second leaf emerging;  geo loc name:Not applicable;  tissue:First leaf;  sub species:vulgare
PRJNA378334	SRR5320388	SAMN06545246	NA	first leaf	NA	CI 16153	CI16153	NA	cultivar:CI 16153;  age:First leaf fully expanded  second leaf emerging;  geo loc name:Not applicable;  tissue:First leaf;  sub species:vulgare
PRJNA378334	SRR5320390	SAMN06545244	NA	first leaf	NA	CIho 4196	CIho4196	NA	cultivar:CIho 4196;  age:First leaf First leaf fully expanded  second leaf emerging;  geo loc name:Not applicable;  tissue:First leaf;  sub species:vulgare
PRJNA378723	SRR5344997	SAMN06560363	NA	first leaf	NA	SusPtrit	SusPtrit	NA	cultivar:SusPtrit;  age:First leaf First leaf fully expanded  second leaf emerging;  geo loc name:Not applicable;  tissue:First leaf;  sub species:vulgare
PRJNA378723	SRR5345002	SAMN06560360	NA	first leaf	NA	Pallas	Pallas	NA	cultivar:Pallas;  age:First leaf First leaf fully expanded  second leaf emerging;  geo loc name:Not applicable;  tissue:First leaf;  sub species:vulgare
PRJNA378723	SRR5345005	SAMN06560358	NA	first leaf	NA	Igri	Igri	NA	cultivar:Igri;  age:First leaf First leaf fully expanded  second leaf emerging;  geo loc name:Not applicable;  tissue:First leaf;  sub species:vulgare
PRJNA378723	SRR5345033	SAMN06560343	NA	first leaf	NA	BCD47	BCD47	NA	cultivar:BCD47;  age:First leaf First leaf fully expanded  second leaf emerging;  geo loc name:Not applicable;  tissue:First leaf;  sub species:vulgare
PRJNA378723	SRR5345034	SAMN06560342	NA	first leaf	NA	BCD12	BCD12	NA	cultivar:BCD12;  age:First leaf First leaf fully expanded  second leaf emerging;  geo loc name:Not applicable;  tissue:First leaf;  sub species:vulgare
PRJNA378723	SRR5345035	SAMN06560341	NA	first leaf	NA	Baronesse	Baronesse	NA	cultivar:Baronesse;  age:First leaf First leaf fully expanded  second leaf emerging;  geo loc name:Not applicable;  tissue:First leaf;  sub species:vulgare
PRJNA396950	SRR5890939	SAMN07444151	NA	NA	NA	NA	GSM2730163	NA	source name:apex tissue;  developmental stage:Waddington stage 3.5;  genetic background:cv. Bowman;  phenotype:Bowman 1327A 1327A
PRJNA396950	SRR5890940	SAMN07444200	NA	NA	NA	NA	GSM2730164	NA	source name:apex tissue;  developmental stage:Waddington stage 3.5;  genetic background:cv. Bowman;  phenotype:Bowman 1327B 1327B
PRJNA396950	SRR5890941	SAMN07444199	NA	NA	NA	NA	GSM2730165	NA	source name:apex tissue;  developmental stage:Waddington stage 3.5;  genetic background:cv. Bowman;  phenotype:Bowman 1327C 1327C
PRJNA396950	SRR5890943	SAMN07444198	NA	NA	NA	NA	GSM2730166	NA	source name:apex tissue;  developmental stage:Waddington stage 3.5;  genetic background:cv. Bowman;  phenotype:Bowman 1327D 1327D
PRJNA396950	SRR5890945	SAMN07444197	NA	NA	NA	NA	GSM2730167	NA	source name:apex tissue;  developmental stage:Waddington stage 5.5;  genetic background:cv. Bowman;  phenotype:Bowman 1327E 1327E
PRJNA396950	SRR5890947	SAMN07444196	NA	NA	NA	NA	GSM2730168	NA	source name:apex tissue;  developmental stage:Waddington stage 5.5;  genetic background:cv. Bowman;  phenotype:Bowman 1327F 1327F
PRJNA396950	SRR5890949	SAMN07444195	NA	NA	NA	NA	GSM2730169	NA	source name:apex tissue;  developmental stage:Waddington stage 5.5;  genetic background:cv. Bowman;  phenotype:Bowman 1327G 1327G
PRJNA396950	SRR5890951	SAMN07444194	NA	NA	NA	NA	GSM2730170	NA	source name:apex tissue;  developmental stage:Waddington stage 5.5;  genetic background:cv. Bowman;  phenotype:Bowman 1327H 1327H
PRJNA396950	SRR5890952	SAMN07444172	NA	NA	NA	NA	GSM2730171	NA	source name:apex tissue;  developmental stage:Waddington stage 3.5;  genetic background:IL in cv. Bowman;  phenotype:int-a.1 (GSHO 2055) 1327AA 1327AA
PRJNA396950	SRR5890954	SAMN07444168	NA	NA	NA	NA	GSM2730172	NA	source name:apex tissue;  developmental stage:Waddington stage 3.5;  genetic background:IL in cv. Bowman;  phenotype:int-a.1 (GSHO 2055) 1327AB 1327AB
PRJNA396950	SRR5890956	SAMN07444167	NA	NA	NA	NA	GSM2730173	NA	source name:apex tissue;  developmental stage:Waddington stage 3.5;  genetic background:IL in cv. Bowman;  phenotype:int-a.1 (GSHO 2055) 1327AC 1327AC
PRJNA396950	SRR5890958	SAMN07444193	NA	NA	NA	NA	GSM2730174	NA	source name:apex tissue;  developmental stage:Waddington stage 5.5;  genetic background:IL in cv. Bowman;  phenotype:int-a.1 (GSHO 2055) 1327AD 1327AD
