BioProject	SRA	BioSample	treatment	tissue	stage	cultivar	code	temperature	attributes
PRJNA847741	SRR22903746	SAMN13925932	NA	leaf	seedling stage	NA	BC292	NA	isolate:292; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903747	SAMN13925904	NA	leaf	seedling stage	NA	BC264	NA	isolate:264; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903748	SAMN13925884	NA	leaf	seedling stage	NA	BC244	NA	isolate:244; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903749	SAMN13925875	NA	leaf	seedling stage	NA	BC235	NA	isolate:235; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903750	SAMN13925857	NA	leaf	seedling stage	NA	BC217	NA	isolate:217; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903751	SAMN13925776	NA	leaf	seedling stage	NA	BC136	NA	isolate:136; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903752	SAMN13925844	NA	leaf	seedling stage	NA	BC204	NA	isolate:204; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903753	SAMN13925828	NA	leaf	seedling stage	NA	BC188	NA	isolate:188; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903754	SAMN13925810	NA	leaf	seedling stage	NA	BC170	NA	isolate:170; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903755	SAMN13925776	NA	leaf	seedling stage	NA	BC136	NA	isolate:136; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903756	SAMN13925740	NA	leaf	seedling stage	NA	BC100	NA	isolate:100; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903757	SAMN13925688	NA	leaf	seedling stage	NA	BC48	NA	isolate:48; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903758	SAMN13925680	NA	leaf	seedling stage	NA	BC40	NA	isolate:40; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903759	SAMN13925667	NA	leaf	seedling stage	NA	BC27	NA	isolate:27; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903760	SAMN13926138	NA	leaf	seedling stage	NA	BC498	NA	isolate:498; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903761	SAMN13926134	NA	leaf	seedling stage	NA	BC494	NA	isolate:494; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903762	SAMN13925740	NA	leaf	seedling stage	NA	BC100	NA	isolate:100; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903763	SAMN13926117	NA	leaf	seedling stage	NA	BC477	NA	isolate:477; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903764	SAMN13926115	NA	leaf	seedling stage	NA	BC475	NA	isolate:475; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903765	SAMN13926074	NA	leaf	seedling stage	NA	BC434	NA	isolate:434; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903766	SAMN13926066	NA	leaf	seedling stage	NA	BC426	NA	isolate:426; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903767	SAMN13926058	NA	leaf	seedling stage	NA	BC418	NA	isolate:418; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903768	SAMN13926047	NA	leaf	seedling stage	NA	BC407	NA	isolate:407; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903769	SAMN13926044	NA	leaf	seedling stage	NA	BC404	NA	isolate:404; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903770	SAMN13926038	NA	leaf	seedling stage	NA	BC398	NA	isolate:398; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903771	SAMN13926022	NA	leaf	seedling stage	NA	BC382	NA	isolate:382; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903772	SAMN13926002	NA	leaf	seedling stage	NA	BC362	NA	isolate:362; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903773	SAMN13925688	NA	leaf	seedling stage	NA	BC48	NA	isolate:48; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903774	SAMN13926000	NA	leaf	seedling stage	NA	BC360	NA	isolate:360; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903775	SAMN13925990	NA	leaf	seedling stage	NA	BC350	NA	isolate:350; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903776	SAMN13925972	NA	leaf	seedling stage	NA	BC332	NA	isolate:332; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903777	SAMN13925968	NA	leaf	seedling stage	NA	BC328	NA	isolate:328; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903778	SAMN13925955	NA	leaf	seedling stage	NA	BC315	NA	isolate:315; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903779	SAMN13925951	NA	leaf	seedling stage	NA	BC311	NA	isolate:311; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903780	SAMN13925950	NA	leaf	seedling stage	NA	BC310	NA	isolate:310; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903781	SAMN13925932	NA	leaf	seedling stage	NA	BC292	NA	isolate:292; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903782	SAMN13925904	NA	leaf	seedling stage	NA	BC264	NA	isolate:264; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903783	SAMN13925884	NA	leaf	seedling stage	NA	BC244	NA	isolate:244; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903784	SAMN13925680	NA	leaf	seedling stage	NA	BC40	NA	isolate:40; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22903785	SAMN13925667	NA	leaf	seedling stage	NA	BC27	NA	isolate:27; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22924240	SAMN13925875	NA	leaf	seedling stage	NA	BC235	NA	isolate:235; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22924241	SAMN13925857	NA	leaf	seedling stage	NA	BC217	NA	isolate:217; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22924242	SAMN13925844	NA	leaf	seedling stage	NA	BC204	NA	isolate:204; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22924243	SAMN13926038	NA	leaf	seedling stage	NA	BC398	NA	isolate:398; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22924244	SAMN13926022	NA	leaf	seedling stage	NA	BC382	NA	isolate:382; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22924245	SAMN13926002	NA	leaf	seedling stage	NA	BC362	NA	isolate:362; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22924246	SAMN13926000	NA	leaf	seedling stage	NA	BC360	NA	isolate:360; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22924247	SAMN13925990	NA	leaf	seedling stage	NA	BC350	NA	isolate:350; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22924248	SAMN13925972	NA	leaf	seedling stage	NA	BC332	NA	isolate:332; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22924249	SAMN13925968	NA	leaf	seedling stage	NA	BC328	NA	isolate:328; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
