BioProject	SRA	BioSample	treatment	tissue	stage	cultivar	code	temperature	attributes
PRJNA372336	SRR5493626	SAMN06313976	NA	NA	NA	BTx623	Gp0176498	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA373431	SRR5493627	SAMN06314556	NA	NA	NA	BTx623	Gp0176467	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA373437	SRR5493628	SAMN06313789	NA	NA	NA	BTx623	Gp0176473	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA373425	SRR5493629	SAMN06314537	NA	NA	NA	BTx623	Gp0176461	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA373414	SRR5493630	SAMN06314464	NA	NA	NA	BTx623	Gp0176450	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA373443	SRR5493631	SAMN06314449	NA	NA	NA	BTx623	Gp0176479	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA372566	SRR5493632	SAMN06313189	NA	NA	NA	BTx623	Gp0176438	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA373417	SRR5493633	SAMN06314682	NA	NA	NA	BTx623	Gp0176453	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA373434	SRR5493634	SAMN06314642	NA	NA	NA	BTx623	Gp0176470	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA373422	SRR5493635	SAMN06314269	NA	NA	NA	BTx623	Gp0176458	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA373445	SRR5493636	SAMN06313593	NA	NA	NA	BTx623	Gp0176481	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA373416	SRR5493637	SAMN06314335	NA	NA	NA	BTx623	Gp0176452	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA373428	SRR5493639	SAMN06314632	NA	NA	NA	BTx623	Gp0176464	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA372337	SRR5493640	SAMN06313628	NA	NA	NA	BTx623	Gp0176499	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA373420	SRR5493641	SAMN06314798	NA	NA	NA	BTx623	Gp0176456	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA373408	SRR5493642	SAMN06314493	NA	NA	NA	BTx623	Gp0176444	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA372328	SRR5493643	SAMN06313625	NA	NA	NA	BTx623	Gp0176490	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA373451	SRR5493644	SAMN06313292	NA	NA	NA	BTx623	Gp0176487	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA372569	SRR5493645	SAMN06313810	NA	NA	NA	BTx623	Gp0176441	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA372332	SRR5493646	SAMN06313345	NA	NA	NA	BTx623	Gp0176494	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA373411	SRR5493647	SAMN06314259	NA	NA	NA	BTx623	Gp0176447	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA373440	SRR5493648	SAMN06313137	NA	NA	NA	BTx623	Gp0176476	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA373421	SRR5493649	SAMN06314265	NA	NA	NA	BTx623	Gp0176457	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA372563	SRR5493650	SAMN06313742	NA	NA	NA	BTx623	Gp0176435	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA373439	SRR5493651	SAMN06314662	NA	NA	NA	BTx623	Gp0176475	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA372338	SRR5493652	SAMN06313499	NA	NA	NA	BTx623	Gp0176500	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA372371	SRR5493916	SAMN06313245	NA	NA	NA	BTx623	Gp0176533	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA372366	SRR5493917	SAMN06314058	NA	NA	NA	BTx623	Gp0176528	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA372360	SRR5493918	SAMN06313652	NA	NA	NA	BTx623	Gp0176522	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA372367	SRR5493919	SAMN06313738	NA	NA	NA	BTx623	Gp0176529	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA372377	SRR5493921	SAMN06313845	NA	NA	NA	BTx623	Gp0176539	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA372365	SRR5493922	SAMN06313498	NA	NA	NA	BTx623	Gp0176527	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA372376	SRR5493924	SAMN06313372	NA	NA	NA	BTx623	Gp0176538	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA372369	SRR5493925	SAMN06314008	NA	NA	NA	BTx623	Gp0176531	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA372375	SRR5493926	SAMN06313723	NA	NA	NA	BTx623	Gp0176537	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA372363	SRR5493927	SAMN06313198	NA	NA	NA	BTx623	Gp0176525	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA372370	SRR5493929	SAMN06313860	NA	NA	NA	BTx623	Gp0176532	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA372361	SRR5493930	SAMN06313132	NA	NA	NA	BTx623	Gp0176523	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA372362	SRR5493931	SAMN06313954	NA	NA	NA	BTx623	Gp0176524	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA372368	SRR5493932	SAMN06313153	NA	NA	NA	BTx623	Gp0176530	NA	collection date:missing;  isol growth condt:missing;  ref biomaterial:missing;  estimated size:missing;  ploidy:missing;  propagation:missing;  cultivar:BTx623;  feature:missing;  material:missing;  biome:missing;  num replicons:missing;  host:not applicable;  geo loc name:missing;  lat lon:missing;  isolation source:missing
PRJNA386306	SRR5528098	SAMN06928878	NA	internode	NA	R.07020	GSM2615725	NA	source name:Internode1;  line:R.07020;  tissue:internode
PRJNA386306	SRR5528099	SAMN06928867	NA	internode	NA	R.07020	GSM2615726	NA	source name:Internode1;  line:R.07020;  tissue:internode
PRJNA386306	SRR5528100	SAMN06928877	NA	internode	NA	R.07020	GSM2615727	NA	source name:Internode1;  line:R.07020;  tissue:internode
PRJNA386306	SRR5528101	SAMN06928870	NA	internode	NA	R.07020	GSM2615728	NA	source name:Internode 2;  line:R.07020;  tissue:internode
PRJNA386306	SRR5528102	SAMN06928869	NA	internode	NA	R.07020	GSM2615729	NA	source name:Internode 2;  line:R.07020;  tissue:internode
PRJNA386306	SRR5528103	SAMN06928868	NA	internode	NA	R.07020	GSM2615730	NA	source name:Internode 2;  line:R.07020;  tissue:internode
PRJNA386306	SRR5528104	SAMN06928871	NA	internode	NA	R.07020	GSM2615731	NA	source name:Internode 3;  line:R.07020;  tissue:internode
PRJNA386306	SRR5528105	SAMN06928872	NA	internode	NA	R.07020	GSM2615732	NA	source name:Internode 3;  line:R.07020;  tissue:internode
PRJNA386306	SRR5528106	SAMN06928876	NA	internode	NA	R.07020	GSM2615733	NA	source name:Internode 3;  line:R.07020;  tissue:internode
PRJNA386306	SRR5528107	SAMN06928875	NA	internode	NA	R.07020	GSM2615734	NA	source name:Internode 4;  line:R.07020;  tissue:internode
PRJNA386306	SRR5528108	SAMN06928874	NA	internode	NA	R.07020	GSM2615735	NA	source name:Internode 4;  line:R.07020;  tissue:internode
PRJNA386306	SRR5528109	SAMN06928873	NA	internode	NA	R.07020	GSM2615736	NA	source name:Internode 4;  line:R.07020;  tissue:internode
PRJNA390193	SRR5742118	SAMN07224241	NA	leaf	V3 stage	Niu Sheng Zui	Sorghum_Chilling_Transcritpome	NA	cultivar:Niu Sheng Zui;  age:10 days;  dev stage:V3;  geo loc name:USA: Kansas;  tissue:Leaves;  biomaterial provider:Morris Lab  Dept. of Agronomy Kansas State Univ.;  collected by:Morris Lab;  population:Accessions;  sample type:leaves
PRJNA390193	SRR5742119	SAMN07224241	NA	leaf	V3 stage	Niu Sheng Zui	Sorghum_Chilling_Transcritpome	NA	cultivar:Niu Sheng Zui;  age:10 days;  dev stage:V3;  geo loc name:USA: Kansas;  tissue:Leaves;  biomaterial provider:Morris Lab  Dept. of Agronomy Kansas State Univ.;  collected by:Morris Lab;  population:Accessions;  sample type:leaves
PRJNA390193	SRR5742120	SAMN07224241	NA	leaf	V3 stage	Niu Sheng Zui	Sorghum_Chilling_Transcritpome	NA	cultivar:Niu Sheng Zui;  age:10 days;  dev stage:V3;  geo loc name:USA: Kansas;  tissue:Leaves;  biomaterial provider:Morris Lab  Dept. of Agronomy Kansas State Univ.;  collected by:Morris Lab;  population:Accessions;  sample type:leaves
PRJNA390193	SRR5742121	SAMN07224241	NA	leaf	V3 stage	Niu Sheng Zui	Sorghum_Chilling_Transcritpome	NA	cultivar:Niu Sheng Zui;  age:10 days;  dev stage:V3;  geo loc name:USA: Kansas;  tissue:Leaves;  biomaterial provider:Morris Lab  Dept. of Agronomy Kansas State Univ.;  collected by:Morris Lab;  population:Accessions;  sample type:leaves
PRJNA390193	SRR5742122	SAMN07224241	NA	leaf	V3 stage	Niu Sheng Zui	Sorghum_Chilling_Transcritpome	NA	cultivar:Niu Sheng Zui;  age:10 days;  dev stage:V3;  geo loc name:USA: Kansas;  tissue:Leaves;  biomaterial provider:Morris Lab  Dept. of Agronomy Kansas State Univ.;  collected by:Morris Lab;  population:Accessions;  sample type:leaves
PRJNA390193	SRR5742123	SAMN07224241	NA	leaf	V3 stage	Niu Sheng Zui	Sorghum_Chilling_Transcritpome	NA	cultivar:Niu Sheng Zui;  age:10 days;  dev stage:V3;  geo loc name:USA: Kansas;  tissue:Leaves;  biomaterial provider:Morris Lab  Dept. of Agronomy Kansas State Univ.;  collected by:Morris Lab;  population:Accessions;  sample type:leaves
PRJNA390193	SRR5742124	SAMN07224241	NA	leaf	V3 stage	Niu Sheng Zui	Sorghum_Chilling_Transcritpome	NA	cultivar:Niu Sheng Zui;  age:10 days;  dev stage:V3;  geo loc name:USA: Kansas;  tissue:Leaves;  biomaterial provider:Morris Lab  Dept. of Agronomy Kansas State Univ.;  collected by:Morris Lab;  population:Accessions;  sample type:leaves
PRJNA390193	SRR5742126	SAMN07224241	NA	leaf	V3 stage	Niu Sheng Zui	Sorghum_Chilling_Transcritpome	NA	cultivar:Niu Sheng Zui;  age:10 days;  dev stage:V3;  geo loc name:USA: Kansas;  tissue:Leaves;  biomaterial provider:Morris Lab  Dept. of Agronomy Kansas State Univ.;  collected by:Morris Lab;  population:Accessions;  sample type:leaves
PRJNA390193	SRR5742127	SAMN07224241	NA	leaf	V3 stage	Niu Sheng Zui	Sorghum_Chilling_Transcritpome	NA	cultivar:Niu Sheng Zui;  age:10 days;  dev stage:V3;  geo loc name:USA: Kansas;  tissue:Leaves;  biomaterial provider:Morris Lab  Dept. of Agronomy Kansas State Univ.;  collected by:Morris Lab;  population:Accessions;  sample type:leaves
PRJNA390193	SRR5742128	SAMN07224241	NA	leaf	V3 stage	Niu Sheng Zui	Sorghum_Chilling_Transcritpome	NA	cultivar:Niu Sheng Zui;  age:10 days;  dev stage:V3;  geo loc name:USA: Kansas;  tissue:Leaves;  biomaterial provider:Morris Lab  Dept. of Agronomy Kansas State Univ.;  collected by:Morris Lab;  population:Accessions;  sample type:leaves
PRJNA390193	SRR5742129	SAMN07224241	NA	leaf	V3 stage	Niu Sheng Zui	Sorghum_Chilling_Transcritpome	NA	cultivar:Niu Sheng Zui;  age:10 days;  dev stage:V3;  geo loc name:USA: Kansas;  tissue:Leaves;  biomaterial provider:Morris Lab  Dept. of Agronomy Kansas State Univ.;  collected by:Morris Lab;  population:Accessions;  sample type:leaves
PRJNA401058	SRR6002803	SAMN07593939	NA	leaf	vegetative stage	NA	BTx623_vegetative_stage	NA	isolate:not collected;  dev stage:vegetative stage;  geo loc name:South Korea;  tissue:leaf
PRJNA401058	SRR6002808	SAMN07593950	NA	leaf	seedling stage	NA	SAP-336_seedling_stage	NA	isolate:not collected;  dev stage:seedling stage;  geo loc name:USA;  tissue:leaf
PRJNA401058	SRR6002809	SAMN07593945	NA	leaf	seedling stage	NA	SAP-354_seedling_stage	NA	isolate:not collected;  dev stage:seedling stage;  geo loc name:USA;  tissue:leaf
PRJNA401058	SRR6002810	SAMN07593946	NA	leaf	vegetative stage	NA	SAP-354_vegetative_stage	NA	isolate:not collected;  dev stage:vegetative stage;  geo loc name:USA;  tissue:leaf
PRJNA401058	SRR6002811	SAMN07593943	NA	leaf	vegetative stage	NA	S.halepense_vegetative_stage	NA	isolate:not collected;  dev stage:vegetative stage;  geo loc name:South Korea;  tissue:leaf
PRJNA401058	SRR6002814	SAMN07593942	NA	leaf	seedling stage	NA	S.halepense_seedling_stage	NA	isolate:not collected;  dev stage:seedling stage;  geo loc name:South Korea;  tissue:leaf
PRJNA506271	SRR8217870	SAMN10456905	0.4% DMSO	coleoptile	60h after planting	BTx623	Coleoptile_12h_DMSO_3	NA	Reps:3;  cultivar:Inbred BTx623;  dev stage:60h after planting;  geo loc name:not applicable;  tissue:coleoptile;  biomaterial provider:Advanta Seeds  USA;  height or length:2-3 cm;  sample type:WT;  treatment:0.4% DMSO
